91,1.822916667,548.625,4.5,3.733333333,-0.0875,1.822916667
92,1.5375,325.25,5.1,4.245833333,-1.170833333,1.5375
93,-2.179166667,836,1.4,0.879166667,-5.2375,-2.179166667
94,-2.133333333,532.5,0,2.608333333,-6.875,-2.133333333
95,1.04375,153.5,0,3.429166667,-1.341666667,1.04375
96,-8.7,1047.25,0,-5.033333333,-12.36666667,-8.7
97,-5.38125,797.875,0,-1.945833333,-8.816666667,-5.38125
98,-0.110416667,151.25,0.6,1.795833333,-2.016666667,-0.110416667
99,-6.772916667,534.75,0,-3.279166667,-10.26666667,-6.772916667
100,-7.7875,442.875,0,-3.791666667,-11.78333333,-7.7875
101,-4.327083333,658.875,0,-1.816666667,-6.8375,-4.327083333
102,-1.395833333,225.75,0,1.595833333,-4.3875,-1.395833333
103,-1.46875,57,0,0.254166667,-3.191666667,-1.46875
104,-10.525,204.5,0,-7.383333333,-13.66666667,-10.525
105,-9.854166667,1146.875,0,-5.283333333,-14.425,-9.854166667
106,-4.51875,1093.125,0,1.483333333,-10.52083333,-4.51875
107,1.652083333,902.5,0,6.0375,-2.733333333,1.652083333
108,0.947916667,1013.375,0,4.9125,-3.016666667,0.947916667
109,-2.979166667,1070.75,0,2.633333333,-8.591666667,-2.979166667
110,-0.391666667,1137.625,0.3,7.154166667,-7.9375,-0.391666667
111,5.545833333,533.5,0,13.20833333,-2.116666667,5.545833333
112,5.991666667,1023,0,9.495833333,2.4875,5.991666667
113,5.772916667,930.5,0,9.716666667,1.829166667,5.772916667
114,9.110416667,735.5,0,16.44583333,1.775,9.110416667
115,8.429166667,393,2.9,14.77083333,2.0875,8.429166667
116,5.845833333,793.25,0,11.925,-0.233333333,5.845833333
117,5.21875,488.25,0,9.816666667,0.620833333,5.21875
118,3.5625,1147.5,1.7,8.5125,-1.3875,3.5625
119,6.45625,775.25,1.4,12.375,0.5375,6.45625
120,8.1625,685.375,0,13.62083333,2.704166667,8.1625
121,5.029166667,143.375,2.7,7.5875,2.470833333,5.029166667
122,11.15,1102.625,0,19.04166667,3.258333333,11.15
123,11.05,894.875,0,16.36666667,5.733333333,11.05
124,9.327083333,443.25,0,14.675,3.979166667,9.327083333
125,11.61458333,335.125,0,16.725,6.504166667,11.61458333
126,10.76875,445.875,0,13.5875,7.95,10.76875
127,9.672916667,612.5,0,13.84583333,5.5,9.672916667
128,8.864583333,98.625,0.2,11.95416667,5.775,8.864583333
129,6.64375,915.75,0,11.1,2.1875,6.64375
130,8.127083333,131.875,0,10.54583333,5.708333333,8.127083333
131,7.539583333,12.125,0,9.583333333,5.495833333,7.539583333
132,3.454166667,0.625,0,4.233333333,2.675,3.454166667
133,1.133333333,74.875,3.5,2.854166667,-0.5875,1.133333333
134,2.354166667,1119.625,1.4,6.616666667,-1.908333333,2.354166667
135,4.052083333,777,0.2,9.816666667,-1.7125,4.052083333
136,7.81875,603.25,0,12.64166667,2.995833333,7.81875
137,3.291666667,268.5,0,6.645833333,-0.0625,3.291666667
138,1.622916667,1245.375,0,7.408333333,-4.1625,1.622916667
139,8.470833333,492,0,14.2375,2.704166667,8.470833333
140,10.59166667,621.625,0,14.62916667,6.554166667,10.59166667
141,11.94791667,72.5,1.3,13.44583333,10.45,11.94791667
142,10.69791667,425.125,0,13.7,7.695833333,10.69791667
143,10.19375,1075.625,12.5,13.5625,6.825,10.19375
144,8.1,381.875,2.5,10.94583333,5.254166667,8.1
145,6.841666667,1014.625,0,10.43333333,3.25,6.841666667
146,10.34791667,1205.625,0.2,15.69166667,5.004166667,10.34791667
147,10.14791667,23.125,0,13.91666667,6.379166667,10.14791667
148,12.33958333,218.5,0,15.62083333,9.058333333,12.33958333
149,10.15625,318.25,0,14.3875,5.925,10.15625
150,7.16875,1268.875,0,13.10416667,1.233333333,7.16875
151,6.083333333,534.25,0,8.933333333,3.233333333,6.083333333
152,10.03958333,768.625,0,12.49583333,7.583333333,10.03958333
153,12.31666667,434.625,0,15.35416667,9.279166667,12.31666667
154,16.13541667,1182.25,0,20.82083333,11.45,16.13541667
155,9.183333333,493.25,0,11.72916667,6.6375,9.183333333
156,12.31041667,580.375,0,14.52083333,10.1,12.31041667
157,13.84583333,682.125,10.4,16.95,10.74166667,13.84583333
158,9.1125,22.375,12.5,12.35833333,5.866666667,9.1125
159,8.777083333,1077.875,0,11.625,5.929166667,8.777083333
160,8.316666667,952.625,0.2,11.95833333,4.675,8.316666667
161,10.4625,625.375,1,14.82916667,6.095833333,10.4625
162,11.7875,1173.25,0,16.79166667,6.783333333,11.7875
163,12.82916667,846.875,0,17.59166667,8.066666667,12.82916667
164,15.73958333,268.875,0,17.98333333,13.49583333,15.73958333
165,18.26666667,662.25,0,20.5625,15.97083333,18.26666667
166,16.06041667,7,0,16.8875,15.23333333,16.06041667
167,16.7125,823.5,0,19.12083333,14.30416667,16.7125
168,17.53958333,279.125,17.2,20.09583333,14.98333333,17.53958333
169,17.04166667,1199.25,0.3,20.51666667,13.56666667,17.04166667
170,17.69791667,554.375,0,19.80416667,15.59166667,17.69791667
171,14.43541667,26,5.5,16.40833333,12.4625,14.43541667
172,14.71875,131.25,0,17.85833333,11.57916667,14.71875
173,14.32083333,12.625,0.2,15.62083333,13.02083333,14.32083333
174,15.48541667,1300.625,0,18.71666667,12.25416667,15.48541667
175,16.89791667,648.5,0,19.9,13.89583333,16.89791667
176,18.44166667,739.875,19.6,21.06666667,15.81666667,18.44166667
177,16.95,360.875,0,18.91666667,14.98333333,16.95
178,13.03333333,303,0,15.00416667,11.0625,13.03333333
179,12.60625,1020.25,0,15.71666667,9.495833333,12.60625
180,20.00833333,513,0,23.37083333,16.64583333,20.00833333
181,23.73541667,397.125,6.6,26.22916667,21.24166667,23.73541667
182,18.125,685.375,8.7,20.42916667,15.82083333,18.125
183,18.58125,622.375,0,19.80833333,17.35416667,18.58125
184,18.475,635.375,0,20.6875,16.2625,18.475
185,19.75208333,563.125,5.5,21.375,18.12916667,19.75208333
186,16.89791667,56.5,0.5,17.87916667,15.91666667,16.89791667
187,10.39375,720.25,0,13.06666667,7.720833333,10.39375
188,13.12916667,1085.375,0,16.88333333,9.375,13.12916667
189,15.13541667,483.25,1,16.93333333,13.3375,15.13541667
190,17.61458333,851.625,0,20.05833333,15.17083333,17.61458333
191,21.15208333,1058.125,0,24.40833333,17.89583333,21.15208333
192,21.55625,737.125,0,23.8625,19.25,21.55625
193,21.66041667,718.5,0,23.81666667,19.50416667,21.66041667
194,20.41458333,828.75,9.4,22.3875,18.44166667,20.41458333
195,19.70416667,116.875,0,21.2,18.20833333,19.70416667
196,20.45416667,327.5,0,21.86666667,19.04166667,20.45416667
197,19.45625,145.25,0,20.42083333,18.49166667,19.45625
198,18.97291667,760.875,12.1,20.64583333,17.3,18.97291667
199,14.89583333,209.25,1.1,16.42083333,13.37083333,14.89583333
200,17.01666667,568.25,0.9,19.65833333,14.375,17.01666667
201,15.27083333,1144.125,0,18.03333333,12.50833333,15.27083333
202,14.89375,1293.25,0,18.30833333,11.47916667,14.89375
203,19.03333333,1169.375,0,22.46666667,15.6,19.03333333
204,21.34166667,419,0,22.59166667,20.09166667,21.34166667
205,20.05833333,665.75,0,22.17083333,17.94583333,20.05833333
206,19.96458333,1192.75,0,23.14583333,16.78333333,19.96458333
207,22.225,1041,0,24.39166667,20.05833333,22.225
208,22.72708333,593.5,0,25.18333333,20.27083333,22.72708333
209,20.0125,253.5,0,22.25833333,17.76666667,20.0125
210,16.71458333,463.75,0,18.9625,14.46666667,16.71458333
211,16.49791667,889,0,18.775,14.22083333,16.49791667
212,15.66041667,1270.75,8.7,18.60833333,12.7125,15.66041667
213,17.10833333,912.625,0,20.3625,13.85416667,17.10833333
214,14.04791667,961.75,0,17.8375,10.25833333,14.04791667
215,13.34791667,1139.5,0.2,16.55416667,10.14166667,13.34791667
216,13.0625,404.75,0,15.125,11,13.0625
217,15.19166667,212.125,0,16.53333333,13.85,15.19166667
218,17.52083333,5,0,17.8625,17.17916667,17.52083333
219,18.45416667,355.75,0,20.14166667,16.76666667,18.45416667
220,16.28958333,1151.375,0,18.75833333,13.82083333,16.28958333
221,16.34583333,990.375,0.2,18.40416667,14.2875,16.34583333
222,16.77083333,1009.375,0,19.3375,14.20416667,16.77083333
223,19.61666667,645,0,23.575,15.65833333,19.61666667
224,20.54166667,337,0,22.3625,18.72083333,20.54166667
225,21.14583333,1107,20.1,23.92916667,18.3625,21.14583333
226,22.08541667,640.875,14.1,25.72916667,18.44166667,22.08541667
227,24.02083333,197.75,3.3,26.31666667,21.725,24.02083333
228,14.02916667,250.5,0,16.60416667,11.45416667,14.02916667
229,11.18333333,1002.375,0,14.5375,7.829166667,11.18333333
230,11.64166667,674.5,0,15.43333333,7.85,11.64166667
231,12.21875,852.25,1.3,16.27916667,8.158333333,12.21875
232,13.675,1034.5,0.3,18.44583333,8.904166667,13.675
233,17.38125,475.75,0,19.98333333,14.77916667,17.38125
234,18.31875,49.5,0,18.66666667,17.97083333,18.31875
235,11.70416667,35.375,0,12.9875,10.42083333,11.70416667
236,10.03333333,1168.5,0,13.29166667,6.775,10.03333333
237,9.672916667,1082.875,0,13.2,6.145833333,9.672916667
238,13.18541667,908.625,0,16.64583333,9.725,13.18541667
239,16.87708333,807.25,0,19.59166667,14.1625,16.87708333
240,19.5875,813.75,4,21.82083333,17.35416667,19.5875
241,19.59583333,136.25,0,20.35833333,18.83333333,19.59583333
242,22.16041667,754.25,15.6,24.1375,20.18333333,22.16041667
243,17.79375,646.875,0,21.0875,14.5,17.79375
244,16.15416667,58.875,0.7,17.73333333,14.575,16.15416667
245,13.57708333,1084.25,0,18.05,9.104166667,13.57708333
246,13.48541667,227.625,2,16.95833333,10.0125,13.48541667
247,10.62916667,539.875,0,14.37916667,6.879166667,10.62916667
248,8.3,737.375,0,12.39583333,4.204166667,8.3
249,8.825,898.875,0,13.525,4.125,8.825
250,12.08333333,919.625,0,16.65416667,7.5125,12.08333333
251,10.67708333,1030.375,0,15.3875,5.966666667,10.67708333
252,14.80833333,1002.25,0,19.02083333,10.59583333,14.80833333
253,18.7875,899.125,0,22.80833333,14.76666667,18.7875
254,12.07291667,826.75,0,19.65,4.495833333,12.07291667
255,15.63958333,828.125,0,22.11666667,9.1625,15.63958333
256,13.5625,647,0.2,16.72916667,10.39583333,13.5625
257,10.69791667,147,0,13.04166667,8.354166667,10.69791667
258,8.4875,2.75,0,9.908333333,7.066666667,8.4875
259,7.575,5.125,0,8.066666667,7.083333333,7.575
260,7.585416667,266.75,0,9.733333333,5.4375,7.585416667
261,10.275,755.75,0,13.10416667,7.445833333,10.275
262,15.09375,10,0,16.24583333,13.94166667,15.09375
263,11.54583333,836.875,0,15.9625,7.129166667,11.54583333
264,12.34166667,272.375,0,15.77916667,8.904166667,12.34166667
265,10.675,432.125,0,12.44166667,8.908333333,10.675
266,10.03958333,59.375,0,11.65,8.429166667,10.03958333
267,9.29375,3.25,2,9.645833333,8.941666667,9.29375
268,8.135416667,125.125,1.1,9.633333333,6.6375,8.135416667
269,8.127083333,1.375,0,8.575,7.679166667,8.127083333
270,9.05625,915,0,10.83333333,7.279166667,9.05625
271,8.458333333,496.625,0,10.56666667,6.35,8.458333333
272,6.266666667,848.75,0,8.4375,4.095833333,6.266666667
273,11.26458333,788.5,1.5,14.67916667,7.85,11.26458333
274,7.7375,886.75,0,9.795833333,5.679166667,7.7375
275,6.225,689,0,7.945833333,4.504166667,6.225
276,4.641666667,293.375,0,7.458333333,1.825,4.641666667
277,6.639583333,858.75,0,11.32083333,1.958333333,6.639583333
278,8.41875,520.375,0,13.175,3.6625,8.41875
279,12.07916667,0,2,12.83333333,11.325,12.07916667
280,9.18125,171.625,0,9.933333333,8.429166667,9.18125
281,8.54375,246.25,0,10.3,6.7875,8.54375
282,6.225,68.125,0,7.383333333,5.066666667,6.225
283,3.79375,65.625,0,5.233333333,2.354166667,3.79375
284,4.410416667,6.625,2.2,6.195833333,2.625,4.410416667
285,6.975,0.125,0.2,7.183333333,6.766666667,6.975
286,4.36875,10.375,0,5.266666667,3.470833333,4.36875
287,5.085416667,513.75,1.2,6.675,3.495833333,5.085416667
288,5.029166667,1.25,0,6.225,3.833333333,5.029166667
289,1.575,757.5,0.2,4.504166667,-1.354166667,1.575
290,3.933333333,846.75,0,5.691666667,2.175,3.933333333
291,8.79375,480.75,0,10.42916667,7.158333333,8.79375
292,4.835416667,646.25,0,6.770833333,2.9,4.835416667
293,0.102083333,520.375,1.6,2.158333333,-1.954166667,0.102083333
294,2.53125,241.125,1.6,5.133333333,-0.070833333,2.53125
295,5.191666667,0,0,5.625,4.758333333,5.191666667
296,4.70625,133.375,0,5.4125,4,4.70625
297,4.102083333,571.875,0,6.258333333,1.945833333,4.102083333
298,4.954166667,349.875,0.2,7.175,2.733333333,4.954166667
299,0.70625,95.625,0,3.016666667,-1.604166667,0.70625
300,-4.222916667,444.125,1.5,-0.95,-7.495833333,-4.222916667
301,-2.61875,717.25,1.9,1.354166667,-6.591666667,-2.61875
302,1.620833333,398.125,0,5.320833333,-2.079166667,1.620833333
303,3.404166667,609.125,0,7.066666667,-0.258333333,3.404166667
304,-0.541666667,661.25,0,1.491666667,-2.575,-0.541666667
305,-5.875,108.875,0,-4.15,-7.6,-5.875
306,-6.29375,37.125,0,-4.608333333,-7.979166667,-6.29375
307,-8.7,628.875,0,-6.9625,-10.4375,-8.7
308,-4.539583333,43,0,-2.416666667,-6.6625,-4.539583333
309,-1.272916667,341.125,0,0.183333333,-2.729166667,-1.272916667
310,0.110416667,50.875,0,0.933333333,-0.7125,0.110416667
311,1.233333333,27,0,1.7375,0.729166667,1.233333333
312,0.61875,178,0,1.125,0.1125,0.61875
313,-5.525,13,0,-3.479166667,-7.570833333,-5.525
314,-10.76875,38.5,0,-9.033333333,-12.50416667,-10.76875
315,-7.804166667,17.125,0,-5.479166667,-10.12916667,-7.804166667
316,-2.427083333,403,0.6,-0.504166667,-4.35,-2.427083333
317,-2.058333333,350,0,-0.025,-4.091666667,-2.058333333
318,-0.19375,333.625,0,2.883333333,-3.270833333,-0.19375
319,-6.154166667,49.125,0,-4.2625,-8.045833333,-6.154166667
320,-4.285416667,4.875,0,-2.516666667,-6.054166667,-4.285416667
321,-2.90625,48.75,0,-1.879166667,-3.933333333,-2.90625
322,-4.55,684,0,-3.1875,-5.9125,-4.55
323,-5.379166667,717.375,1.7,-3.7125,-7.045833333,-5.379166667
324,-1.527083333,32.625,0.4,1.525,-4.579166667,-1.527083333
325,-0.122916667,546,0,2.025,-2.270833333,-0.122916667
326,0.785416667,494.75,0.1,4.5,-2.929166667,0.785416667
327,-9.279166667,33.25,0,-6.733333333,-11.825,-9.279166667
328,-3.504166667,651.75,1.8,-1.4,-5.608333333,-3.504166667
329,-15.05625,562.25,0,-12.61666667,-17.49583333,-15.05625
330,-13.05416667,83.375,0,-11.82916667,-14.27916667,-13.05416667
331,-11.225,163.125,0,-9.995833333,-12.45416667,-11.225
332,-8.7375,0,0,-7.754166667,-9.720833333,-8.7375
333,-17.84791667,414.375,0.1,-16.0125,-19.68333333,-17.84791667
334,-19.88958333,553.25,0,-17.76666667,-22.0125,-19.88958333
335,-3.8,164,0,-2.8375,-4.7625,-3.8
336,-3.6375,535.75,0,-2.770833333,-4.504166667,-3.6375
337,-4.625,307.375,0,-3.5625,-5.6875,-4.625
338,-6.59375,0,0,-5.575,-7.6125,-6.59375
339,-15.79166667,288.625,0.1,-14.24166667,-17.34166667,-15.79166667
340,-16.53958333,513.625,0,-14.60833333,-18.47083333,-16.53958333
341,-10.19375,109.75,0,-8.858333333,-11.52916667,-10.19375
342,-8.254166667,189.75,0,-6.9375,-9.570833333,-8.254166667
343,-9.204166667,49.5,1.7,-7.8,-10.60833333,-9.204166667
344,-7.35,460,2.3,-6.3125,-8.3875,-7.35
345,-12.39791667,628.125,0.3,-11.14166667,-13.65416667,-12.39791667
346,-9.427083333,212,0,-8.754166667,-10.1,-9.427083333
347,-8.845833333,184.375,1.6,-7.9625,-9.729166667,-8.845833333
348,-10.95625,127.125,0,-9.741666667,-12.17083333,-10.95625
349,-13.08541667,123.625,0,-11.85833333,-14.3125,-13.08541667
350,-11.98958333,357.25,0.1,-11.01666667,-12.9625,-11.98958333
351,-8.81875,574.25,0,-7.608333333,-10.02916667,-8.81875
352,-2.8875,20.875,0,-1.25,-4.525,-2.8875
353,-13.98333333,288.125,0.4,-11.90833333,-16.05833333,-13.98333333
354,-20.20208333,93.25,4.5,-18.91666667,-21.4875,-20.20208333
355,-20.46875,628,2,-19.02916667,-21.90833333,-20.46875
356,-13.62291667,102.875,1.3,-12.24166667,-15.00416667,-13.62291667
357,-18.14583333,38.625,0,-16.5125,-19.77916667,-18.14583333
358,-26.875,493.25,0,-25.14583333,-28.60416667,-26.875
359,-30.44583333,605.5,0,-28.4375,-32.45416667,-30.44583333
360,-29.73541667,611.875,0.1,-27.65416667,-31.81666667,-29.73541667
361,-28.66666667,620.25,0,-26.62083333,-30.7125,-28.66666667
362,-23.41041667,363.25,0,-21.825,-24.99583333,-23.41041667
363,-29.22083333,595.625,2.2,-27.49583333,-30.94583333,-29.22083333
364,-33.14791667,628.625,0,-31.2,-35.09583333,-33.14791667
365,-29.95,533.125,0.2,-28.04166667,-31.85833333,-29.95
