1,0,0,576.092239157558,576.3922391575579,576.7128384810833,2028.206509676834,2028.206509676834,2028.216615971342,26076.94083870215,26076.94083870215,26077.07077677441
2,0,0,576.0922314464289,576.3922314464288,576.7128307699542,2028.413078617825,2028.413078617825,2028.412879643506,26079.59672508633,26079.59672508633,26079.59416684508
3,0,0,576.092172333656,576.3921723336559,576.7127716571812,2028.439661301702,2028.439661301702,2028.438135886276,26079.93850245045,26079.93850245045,26079.9188899664
4,0,0,576.0920649843591,576.3920649843591,576.7126643078844,2028.464616052367,2028.464616052367,2028.461845004216,26080.25934924472,26080.25934924472,26080.22372148278
5,0,0,576.0919098217838,576.3919098217838,576.712509145309,2028.48936985448,2028.48936985448,2028.485362349789,26080.57761241475,26080.57761241475,26080.52608735443
6,0,0,576.0919077129324,576.3919077129324,576.7125070364577,2028.410182388646,2028.410182388646,2028.41012788379,26079.55948785403,26079.55948785403,26079.55878707729
7,0,0,576.0917013037922,576.3917013037922,576.7123006273175,2028.515928364661,2028.515928364661,2028.510592966123,26080.91907897422,26080.91907897422,26080.85048099301
8,0,0,576.0914203012685,576.3914203012685,576.7120196247938,2028.554617350136,2028.554617350136,2028.547346076782,26081.41650878747,26081.41650878747,26081.3230209872
9,0,0,576.0911472746741,576.391147274674,576.7117465981994,2028.55058797932,2028.55058797932,2028.543513226294,26081.36470259126,26081.36470259126,26081.27374148093
10,0,0,576.0909106059935,576.3909106059934,576.7115099295188,2028.531829831969,2028.531829831969,2028.525688957635,26081.12352641103,26081.12352641103,26081.04457231246
11,0,0,576.0907220281445,576.3907220281444,576.7113213516698,2028.506947419219,2028.506947419219,2028.502048703185,26080.80360967568,26080.80360967568,26080.7406261838
12,0,0,576.0905333278289,576.3905333278288,576.7111326513542,2028.507058234856,2028.507058234856,2028.50215172267,26080.80503444816,26080.80503444816,26080.74195072005
13,0,0,576.0904818725559,576.3904818725558,576.7110811960812,2028.435816853133,2028.435816853133,2028.434477764018,26079.889073826,26079.889073826,26079.87185696594
14,0,0,576.0919545957462,576.3919545957461,576.7125539192715,2027.644354036076,2027.644354036076,2027.682661360275,26069.71312332098,26069.71312332098,26070.20564606069
15,0,0,576.0919065503645,576.3919065503644,576.7125058738898,2028.433955238995,2028.433955238995,2028.432713718027,26079.86513878708,26079.86513878708,26079.84917637464
16,0,0,576.0918266890664,576.3918266890663,576.7124260125917,2028.450425937556,2028.450425937556,2028.448361748503,26080.07690491144,26080.07690491144,26080.05036533791
17,0,0,576.0923036540646,576.3923036540646,576.7129029775899,2028.162205638168,2028.162205638168,2028.174535319933,26076.37121534788,26076.37121534788,26076.52973982772
18,0,0,576.0923678872565,576.3923678872565,576.7129672107818,2028.375879631067,2028.375879631067,2028.377536483294,26079.11845239943,26079.11845239943,26079.13975478521
19,0,0,576.092706739137,576.392706739137,576.7133060626624,2028.233931089947,2028.233931089947,2028.242667565027,26077.29339972789,26077.29339972789,26077.40572583606
20,0,0,576.0931634249559,576.3931634249559,576.7137627484813,2028.173230950369,2028.173230950369,2028.184984997175,26076.51296936189,26076.51296936189,26076.66409282083
21,0,0,576.093413876352,576.3934138763519,576.7140131998773,2028.279886233159,2028.279886233159,2028.286318343921,26077.88425156919,26077.88425156919,26077.96695013613
22,0,0,576.0936939199065,576.3936939199065,576.7142932434318,2028.264713068365,2028.264713068365,2028.271896135704,26077.68916802184,26077.68916802184,26077.78152174477
23,0,0,576.0957102409063,576.3957102409063,576.7163095644315,2027.370763914742,2027.370763914742,2027.422366081486,26066.19553604668,26066.19553604668,26066.85899247625
24,0,0,576.0957717798392,576.3957717798392,576.7163711033645,2028.377546567574,2028.377546567574,2028.379107383242,26079.13988444024,26079.13988444024,26079.15995207027
25,0,0,576.0957857626299,576.3957857626299,576.7163850861552,2028.401924476025,2028.401924476025,2028.40227902315,26079.45331469175,26079.45331469175,26079.45787315478
26,0,0,576.0958623053581,576.395862305358,576.7164616288834,2028.369863383102,2028.369863383102,2028.371804004109,26079.04110063989,26079.04110063989,26079.0660514814
27,0,0,576.0960428074445,576.3960428074445,576.7166421309698,2028.316605372017,2028.316605372017,2028.321179759665,26078.35635478308,26078.35635478308,26078.41516833855
28,0,0,576.0963847063693,576.3963847063693,576.7169840298947,2028.233995942195,2028.233995942195,2028.242652152519,26077.29423354251,26077.29423354251,26077.40552767525
29,0,0,576.096615613152,576.396615613152,576.7172149366772,2028.290936467997,2028.290936467997,2028.296773062717,26078.02632601711,26078.02632601711,26078.10136794922
30,0,0,576.096810206028,576.3968102060279,576.7174095295533,2028.309575262082,2028.309575262082,2028.314488459624,26078.26596765535,26078.26596765535,26078.32913733802
31,0,0,576.0970928741187,576.3970928741187,576.7176921976441,2028.264607305738,2028.264607305738,2028.271737145238,26077.68780821663,26077.68780821663,26077.77947758164
32,0,0,576.0971858644569,576.3971858644569,576.7177851879823,2028.361591182251,2028.361591182251,2028.363933673835,26078.9347437718,26078.9347437718,26078.96486152074
33,0,0,576.0973801863038,576.3973801863037,576.7179795098291,2028.309856532336,2028.309856532336,2028.314749156622,26078.26958398717,26078.26958398717,26078.33248915656
34,0,0,576.0990669898872,576.3990669898872,576.7196663134125,2027.548435022448,2027.548435022448,2027.590833697055,26068.47987886005,26068.47987886005,26069.02500467642
35,0,0,576.0994229721048,576.3994229721047,576.7200222956301,2028.2281656062,2028.2281656062,2028.23704557254,26077.21927207972,26077.21927207972,26077.33344307552
36,0,0,576.0995120565419,576.3995120565419,576.7201113800672,2028.363851735427,2028.363851735427,2028.366070371484,26078.96380802692,26078.96380802692,26078.99233334765
37,0,0,576.0995747575374,576.3995747575374,576.7201740810626,2028.377256757636,2028.377256757636,2028.378817658457,26079.13615831246,26079.13615831246,26079.1562270373
38,0,0,576.0996308250526,576.3996308250526,576.7202301485779,2028.380629085711,2028.380629085711,2028.382024427573,26079.17951681629,26079.17951681629,26079.19745692594
39,0,0,576.0994102696302,576.3994102696302,576.7200095931555,2028.521044564222,2028.521044564222,2028.515556403475,26080.98485868286,26080.98485868286,26080.91429661611
40,0,0,576.0993347838933,576.3993347838932,576.7199341074186,2028.44742714142,2028.44742714142,2028.445546911401,26080.03834896112,26080.03834896112,26080.01417457515
41,0,0,576.0993028212039,576.3993028212038,576.7199021447292,2028.42532639153,2028.42532639153,2028.424529974913,26079.75419646252,26079.75419646252,26079.74395682031
42,0,0,576.0992697100472,576.3992697100472,576.7198690335725,2028.42591110781,2028.42591110781,2028.425085945444,26079.76171424328,26079.76171424328,26079.75110501286
43,0,0,576.0992107593347,576.3992107593347,576.71981008286,2028.439040069698,2028.439040069698,2028.437570704107,26079.93051518184,26079.93051518184,26079.91162333852
44,0,0,576.0991774051738,576.3991774051738,576.7197767286991,2028.426038460482,2028.426038460482,2028.425206868098,26079.76335163477,26079.76335163477,26079.75265973269
45,0,0,576.0995451645878,576.3995451645877,576.720144488113,2028.222232181679,2028.222232181679,2028.231400927651,26077.14298519301,26077.14298519301,26077.26086906979
46,0,0,576.0997243430166,576.3997243430166,576.720323666542,2028.318129764227,2028.318129764227,2028.322589320876,26078.37595411149,26078.37595411149,26078.4332912684
47,0,0,576.0996594335329,576.3996594335329,576.7202587570582,2028.442029890013,2028.442029890013,2028.44041558357,26079.96895572873,26079.96895572873,26079.94820036018
48,0,0,576.0995816317355,576.3995816317355,576.7201809552608,2028.448578765999,2028.448578765999,2028.446643200861,26080.05315556284,26080.05315556284,26080.02826972536
49,0,0,576.099311606915,576.3993116069149,576.7199109304403,2028.546173741002,2028.546173741002,2028.539452838853,26081.3079480986,26081.3079480986,26081.22153649954
50,0,0,576.0989925783774,576.3989925783774,576.7195919019027,2028.571162854945,2028.571162854945,2028.563211582727,26081.62923670644,26081.62923670644,26081.52700606364
51,0,0,576.0987023114986,576.3987023114986,576.719301635024,2028.556668293859,2028.556668293859,2028.549422671156,26081.4428780639,26081.4428780639,26081.34972005771
52,0,0,576.0984323248206,576.3984323248205,576.7190316483459,2028.546456683839,2028.546456683839,2028.53970778517,26081.31158593508,26081.31158593508,26081.22481438076
53,0,0,576.0981459603122,576.3981459603121,576.7187452838375,2028.554888849518,2028.554888849518,2028.547721027667,26081.4199994938,26081.4199994938,26081.3278417843
54,0,0,576.0977681140544,576.3977681140543,576.7183674375797,2028.601608127025,2028.601608127025,2028.592136778974,26082.02067591889,26082.02067591889,26081.89890144395
55,0,0,576.097470057993,576.3974700579929,576.7180693815183,2028.561095282756,2028.561095282756,2028.553610449858,26081.49979649258,26081.49979649258,26081.40356292674
56,0,0,576.0970765709483,576.3970765709482,576.7176758944736,2028.609919048414,2028.609919048414,2028.600022812521,26082.12753062246,26082.12753062246,26082.00029330384
57,0,0,576.097461127551,576.397461127551,576.7180604510763,2028.212664670708,2028.212664670708,2028.222351308555,26077.01997433768,26077.01997433768,26077.14451682428
58,0,0,576.0975717631624,576.3975717631623,576.7181710866877,2028.352630536556,2028.352630536556,2028.355412466058,26078.81953547001,26078.81953547001,26078.85530313502
59,0,0,576.0970938366047,576.3970938366047,576.7176931601299,2028.652958108632,2028.652958108632,2028.640943711414,26082.68088996813,26082.68088996813,26082.52641914675
60,0,0,576.0969314291617,576.3969314291617,576.717530752687,2028.492054223342,2028.492054223342,2028.487962572423,26080.61212572868,26080.61212572868,26080.5595187883
61,0,0,576.0973732607101,576.3973732607101,576.7179725842354,2028.183330156618,2028.183330156618,2028.194467124813,26076.64281629938,26076.64281629938,26076.78600589046
